NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Tandoori Point,300,North Indian,Mumbai,Parel,https://www.zomato.com/mumbai/tandoori-point-parel/info,515,none,6pm to 11pm(Mon-Sun),Not rated,-,-,
ChewBao,700,Modern Indian,,,,,,,,,,
Shanghai Restaurant,550,Chinese,,,,,,,,,,
Sai Shraddha Pure Veg,450,South Indian,,,,,,,,,,
Ramnath Snacks,350,Fast Food,Mumbai,Lower Parel,https://www.zomato.com/mumbai/ramnath-snacks-lower-parel/info,515,Quick Bites,10am to 9pm(Mon-Sun),Good,3.8,99,
Cupcake Factory,480,Bakery,,,,,,,,,,
Bliss - The Resto Bar,1200,North Indian,,,,,,,,,,
Simply Sinful,250,Bakery,,,,,,,,,,
Cafe Gappa Tappa,350,North Indian,Mumbai,Kalyan,https://www.zomato.com/mumbai/cafe-gappa-tappa-1-kalyan/info,515,Quick Bites,10am to 11pm(Mon-Sun),Average,2.7,71,
Silly Chilly,400,Chinese,Mumbai,Wagle Estate-- Thane West,https://www.zomato.com/mumbai/silly-chilly-wagle-estate-thane-west/info,515,Quick Bites,530pm to 12midnight(Mon-Sun),Average,3.4,16,
Ranjana Dhaba,400,Chinese,,,,,,,,,,
Bombay Bhukkads,200,North Indian,,,,,,,,,,
Celebrations The Cake Shop,200,Desserts,Mumbai,Goregaon East,https://www.zomato.com/mumbai/celebrations-the-cake-shop-goregaon-east/info,515,Dessert Parlor,10am to 11pm(Mon-Sun),Good,3.5,33,
Jai Hind Pure Veg Restaurant,350,North Indian,,,,,,,,,,
Ankur Restaurant & Bar,550,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Hotel Kinara Family Restaurant & Bar,450,North Indian,,,,,,,,,,
Hotel Shivmahal,300,Chinese,Mumbai,Nalasopara,https://www.zomato.com/mumbai/hotel-shivmahal-nalasopara/info,516,Quick Bites,11am to 4pm,,,,
Sweta Restaurant & Bar,350,North Indian,,,,,,,,,,
Shakti Bar & Restaurant,550,North Indian,,,,,,,,,,
Navratna Hotel,400,North Indian,,,,,,,,,,
The Bake Shop,150,Bakery,,,,,,,,,,
New Bismillah Caterers,350,Biryani,Mumbai,Airoli,https://www.zomato.com/mumbai/new-bismillah-caterers-airoli-navi-mumbai/info,516,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,80,
Shagun,400,North Indian,,,,,,,,,,
The Bake Station,400,Bakery,,,,,,,,,,
Hotel Shree Ganesh,300,North Indian,,,,,,,,,,
Priti,450,Chinese,,,,,,,,,,
Shree Krishna,550,South Indian,,,,,,,,,,
Milan Coffee House,300,South Indian,,,,,,,,,,
Colaba Sweet Mart,200,Street Food,,,,,,,,,,
Nirmal Anand,600,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Vaibhav Sip-N-Dine,900,North Indian,,,,,,,,,,
Wraps & Rolls,500,Fast Food,,,,,,,,,,
Geeta Bhavan,550,South Indian,,,,,,,,,,
Satyam Sweets,150,Desserts,,,,,,,,,,
Blissful Bites,500,Desserts,,,,,,,,,,
My Secret Recipe,500,Healthy Food,,,,,,,,,,
The Wafflemeister,600,Desserts,Mumbai,Mira Road,https://www.zomato.com/mumbai/the-wafflemeister-1-mira-road/info,517,Dessert Parlor,1pm to 12midnight(Mon-Sun),Very Good,4,74,
Malvan Kattaa,1000,Chinese,,,,,,,,,,
Cool Story,200,Desserts,,,,,,,,,,
Gupta Bhelpuri And Sandwich Corner,150,Street Food,Mumbai,Borivali West,https://www.zomato.com/mumbai/gupta-bhelpuri-and-sandwich-corner-borivali-west/info,517,Quick Bites,4pm to 11pm(Mon-Sun),Not rated,-,-,
Desai Bhaishankar Gaurishankar,300,Mithai,Mumbai,Kalbadevi,https://www.zomato.com/mumbai/desai-bhaishankar-gaurishankar-kalbadevi/info,517,Sweet Shop,7am to 10pm(Mon-Sun),Good,3.5,20,
Hotel Namrata,250,North Indian,,,,,,,,,,
Hotel Manthan,600,North Indian,,,,,,,,,,
Radha Krishna,450,Chinese,,,,,,,,,,
Hotel Matsyagandha,500,Malwani,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Thaska Chinese,400,Fast Food,,,,,,,,,,
Frespresso,350,Fast Food,Mumbai,Ambernath,https://www.zomato.com/mumbai/frespresso-ambernath-thane/info,518,Quick Bites,9am to 12midnight(Mon-Sun),Average,3.4,14,
Sseven Eleven Fine Dine,700,North Indian,,,,,,,,,,
TFT Express,200,Fast Food,,,,,,,,,,
Sur Sagar,400,North Indian,,,,,,,,,,
Ekvira,600,Chinese,Mumbai,Worli,https://www.zomato.com/mumbai/ekvira-worli/info,518,Casual Dining,12noon to 330pm,,,,
Sai Prasad,500,North Indian,,,,,,,,,,
Delicious Love At First Bite,400,Fast Food,Mumbai,Mira Road,https://www.zomato.com/mumbai/delicious-love-at-first-bite-mira-road/info,518,Quick Bites,12noon to 1130pm(Mon-Sun),Average,3.1,6,
Kaathiyana,300,Bengali,,,,,,,,,,
Fusion Eatery,200,Chinese,,,,,,,,,,
Mother's Choice Cake,400,Desserts,Mumbai,Sakinaka,https://www.zomato.com/mumbai/mothers-choice-cake-sakinaka/info,518,Dessert Parlor,11am to 11pm(Mon-Sun),Not rated,-,-,
Ayat Food Station,300,Fast Food,Mumbai,Malad West,https://www.zomato.com/mumbai/ayat-food-station-malad-west/info,518,Quick Bites,11am to 1130pm(Mon-Sun),Not rated,-,-,
The French Fries,300,Fast Food,,,,,,,,,,
Koliwada Restaurant & Bar,400,Chinese,,,,,,,,,,
Dosa Shop,500,South Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Indoriz,200,Maharashtrian,,,,,,,,,,
Malvani Ruchkar,350,Chinese,,,,,,,,,,
Arabian Charcoal Shawarma,200,Lebanese,Mumbai,Haware Centurion Mall-- Seawoods,https://www.zomato.com/mumbai/arabian-charcoal-shawarma-seawoods-navi-mumbai/info,519,none,11am to 1130pm(Mon-Sun),Not rated,-,-,
Creamy Cuppa,600,Fast Food,,,,,,,,,,
Ganesh Sweets & Namkeen,150,Desserts,,,,,,,,,,
New Panjabi Tadka,750,North Indian,,,,,,,,,,
Swad Sagar,300,Fast Food,Mumbai,Borivali West,https://www.zomato.com/mumbai/swad-sagar-borivali-west/info,519,Quick Bites,10am to 12midnight(Mon-Sun),Not rated,-,-,
Swad-E-Amritsar,300,North Indian,Mumbai,Wadala,https://www.zomato.com/mumbai/swad-e-amritsar-wadala/info,519,Quick Bites,8am to 10pm(Mon-Sun),None,NEW,NEW,
Amritsariya Choor Choor Naan,400,North Indian,,,,,,,,,,
Tonamec,450,Fast Food,,,,,,,,,,
Salute,1000,Chinese,,,,,,,,,,
Ahar Restaurant & Bar,800,Chinese,,,,,,,,,,
Food Hub,150,South Indian,,,,,,,,,,
Bong Adda,850,Bengali,,,,,,,,,,
Red Mirchi,550,Fast Food,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Kabul Kebab's,700,Biryani,,,,,,,,,,
Hashtag80,400,Mexican,,,,,,,,,,
Chhotu's Kitchen,500,Chinese,,,,,,,,,,
Nisarga NX,1000,North Indian,,,,,,,,,,
The Bohri Kitchen,600,Mughlai,,,,,,,,,,
Dairy Don,200,Ice Cream,,,,,,,,,,
The Bar Index,1000,Continental,,,,,,,,,,
Beirut,400,Lebanese,Mumbai,Pali Hill-- Bandra West,https://www.zomato.com/mumbai/beirut-pali-hill-bandra-west/info,52,none,430pm to 3am(Mon-Sun),Average,3.4,44,
Spirit,850,Chinese,,,,,,,,,,
Pranaam Fine Dine & Bar,900,North Indian,,,,,,,,,,
Cafe Foodinn,400,Chinese,Mumbai,Malad West,https://www.zomato.com/mumbai/cafe-foodinn-malad-west/info,52,Casual Dining,11am to 130am(Mon),,,,
Healthie,600,Healthy Food,,,,,,,,,,
The Superhero Cafe,450,Sandwich,,,,,,,,,,
The BarbeQ Junction,650,Chinese,,,,,,,,,,
Platinum,800,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Amisha Restaurant,500,North Indian,,,,,,,,,,
MD's Pizza,650,Pizza,,,,,,,,,,
Mamma's Kitchen,400,Malwani,,,,,,,,,,
99 East,1300,North Indian,,,,,,,,,,
GK - 2,650,North Indian,,,,,,,,,,
Spice n Wok,800,Chinese,Mumbai,Khopat-- Thane West,https://www.zomato.com/mumbai/spice-n-wok-khopat-thane-west/info,520,Casual Dining,12noon to 4pm,,,,
Sandhya,500,North Indian,,,,,,,,,,
Swad Veg Treat,500,Fast Food,,,,,,,,,,
Das Palace,500,North Indian,,,,,,,,,,
Saathi Fast Food,250,South Indian,,,,,,,,,,
Sai Leela Veg and Non Veg,450,North Indian,,,,,,,,,,
Hilton Tandoor Corner,700,North Indian,,,,,,,,,,
New Udipi Niketan,450,North Indian,,,,,,,,,,
Vidith's House of Food,500,North Indian,,,,,,,,,,
Mr. Chilli Food Corner,400,South Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Fudboy Ocean Bar & Restaurant,1300,North Indian,,,,,,,,,,
Chef Tush-R's College Days,450,Chinese,,,,,,,,,,
Cake 4 U,500,Desserts,Mumbai,Kandivali East,https://www.zomato.com/mumbai/cake-4-u-kandivali-east/info,521,none,9am to 12midnight(Mon-Sun),Average,3.1,13,
Mad4Khana,400,Fast Food,,,,,,,,,,
Bake Away Cake Shop,300,Bakery,,,,,,,,,,
Indulgence Home Bakers,550,Bakery,,,,,,,,,,
Shin Chan,500,Chinese,,,,,,,,,,
Kulfi Cravings,200,Desserts,Mumbai,Mohammad Ali Road,https://www.zomato.com/mumbai/kulfi-cravings-mohammad-ali-road/info,521,Dessert Parlor,11am to 10pm(Mon-Sun),Average,3.2,11,
Taste The Change,250,North Indian,Mumbai,Seawoods Grand Central Mall-- Seawoods,https://www.zomato.com/mumbai/taste-the-change-seawoods-navi-mumbai/info,521,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.2,9,
China Chowk,400,Chinese,Mumbai,Powai,https://www.zomato.com/mumbai/china-chowk-powai/info,521,Quick Bites,1130am to 1130pm(Mon-Sun),Average,2.9,7,
Bombay Bites,250,Fast Food,,,,,,,,,,
D C Designer Cakes,500,Bakery,,,,,,,,,,
Aangan Family Garden Restaurant,1200,North Indian,,,,,,,,,,
Local Adda,300,Fast Food,Mumbai,Powai,https://www.zomato.com/mumbai/local-adda-powai/info,521,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.7,105,
Bina's Home-Made Ice Cream,400,Desserts,Mumbai,Lower Parel,https://www.zomato.com/binas-home-made-ice-cream/info,521,Dessert Parlor,11am to 11pm(Mon-Sun),Average,3.1,6,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
IDezzerts,250,Desserts,Mumbai,R City Mall-- Ghatkopar West,https://www.zomato.com/mumbai/idezzerts-ghatkopar-west/info,522,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.5,33,
Kokan Thali,600,Konkan,,,,,,,,,,
Runway Plaza,600,North Indian,,,,,,,,,,
China Town,550,Chinese,Mumbai,Metro Junction Mall-- Kalyan,https://www.zomato.com/mumbai/china-town-kalyan/info,522,Food Court,11am to 11pm(Mon-Sun),Average,3.1,34,
Hotel Vrushali,450,Chinese,,,,,,,,,,
Dragon Pot,700,Thai,,,,,,,,,,
Relish,500,North Indian,,,,,,,,,,
Mohanlal S Mithaiwala,400,Mithai,Mumbai,Vile Parle East,https://www.zomato.com/mumbai/mohanlal-s-mithaiwala-1-vile-parle-east/info,522,Sweet Shop,Closed(Mon),,,,
Beijing Bistro,650,Chinese,,,,,,,,,,
Tashvin's Hub,400,Chinese,Mumbai,Bhayandar,https://www.zomato.com/mumbai/tashvins-hub-bhayandar/info,522,Quick Bites,12noon to 3pm,,,,
The Elegant Spatula,200,Desserts,,,,,,,,,,
Wrapcheese,400,American,,,,,,,,,,
Kaata Chamcha,800,North Indian,,,,,,,,,,
Sai Sharda,400,Fast Food,,,,,,,,,,
Bling,800,North Indian,Mumbai,Malad West,https://www.zomato.com/mumbai/bling-malad-west/info,522,Casual Dining,11am to 3pm,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Hotel Swabhiman,300,South Indian,,,,,,,,,,
Hotel Sahara,400,North Indian,,,,,,,,,,
Snack Attack,200,Momos,,,,,,,,,,
Lappetito Pizza,200,Pizza,,,,,,,,,,
Zanzanit Katta,400,North Indian,,,,,,,,,,
Aroha,500,North Indian,,,,,,,,,,
99 Eat Street,300,Fast Food,Mumbai,Mira Road,https://www.zomato.com/mumbai/99-eat-street-mira-road/info,523,Quick Bites,11am to 11pm(Mon,,,,
Hunger Thrill - Chinese Corner,300,Chinese,Mumbai,Mira Road,https://www.zomato.com/mumbai/hunger-thrill-chinese-corner-mira-road/info,523,Quick Bites,12noon to 1130pm(Mon-Fri),,,,
Varsha Family Restaurant,400,North Indian,,,,,,,,,,
Local Fast Food,200,Fast Food,Mumbai,Virar,https://www.zomato.com/mumbai/local-fast-food-virar/info,523,Quick Bites,11am to 11pm(Mon-Sun),Not rated,-,-,
Hotel Gurudev,500,North Indian,,,,,,,,,,
Taste Triangle,250,Fast Food,Mumbai,Sanpada,https://www.zomato.com/mumbai/taste-triangle-sanpada-navi-mumbai/info,523,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,5,
Food Firangi,300,Burger,,,,,,,,,,
Bharadi Kitchen,400,Chinese,,,,,,,,,,
Tosita Bakery,200,Bakery,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Mahalaxmi Pure South Dosa Center,250,South Indian,Mumbai,Virar,https://www.zomato.com/mumbai/mahalaxmi-pure-south-dosa-center-3-virar/info,524,Quick Bites,7am to 10pm(Mon-Sun),Not rated,-,-,
Koliwada Family Restaurant,500,Chinese,,,,,,,,,,
Manu's Kitchen,400,Chinese,,,,,,,,,,
Aamhi Daivadnya,400,Maharashtrian,,,,,,,,,,
Kebab Ji,300,Fast Food,,,,,,,,,,
Spice Hub,350,North Indian,,,,,,,,,,
XYZ,1000,Italian,,,,,,,,,,
Bling,800,North Indian,,,,,,,,,,
Sindhi Zaika,700,North Indian,,,,,,,,,,
Shibani Food Express,600,North Indian,,,,,,,,,,
Sizzling Sigdi,700,Chinese,,,,,,,,,,
Yogi Cake Point,250,Bakery,Mumbai,Lower Parel,https://www.zomato.com/mumbai/yogi-cake-point-lower-parel/info,524,Bakery,11am to 1030pm(Mon-Sun),None,NEW,NEW,
Kashi Dairy,150,Fast Food,,,,,,,,,,
Cafe Noorani,300,North Indian,,,,,,,,,,
Welcome Caterers,200,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Amritsariya Choor Choor Naan,400,North Indian,,,,,,,,,,
Sandhya,500,North Indian,,,,,,,,,,
Yogi Cake Point,250,Bakery,Mumbai,Lower Parel,https://www.zomato.com/mumbai/yogi-cake-point-lower-parel/info,525,Bakery,11am to 1030pm(Mon-Sun),None,NEW,NEW,
Food Hub,150,South Indian,,,,,,,,,,
Mezbaan Family Restaurant,350,Chinese,,,,,,,,,,
Upvas,300,Maharashtrian,Mumbai,Mahakali,https://www.zomato.com/mumbai/upvas-mahakali/info,525,Quick Bites,8am to 2am(Mon-Sun),Average,2.6,60,
Treat Way Inn,600,Chinese,,,,,,,,,,
Sagar,700,North Indian,,,,,,,,,,
Jyoti Lunch Home,650,Chinese,,,,,,,,,,
Sunny Da Dhaba,750,North Indian,,,,,,,,,,
Foodies Planet,400,North Indian,,,,,,,,,,
Red Pepper Kitchen,400,Chinese,Mumbai,Oshiwara-- Andheri West,https://www.zomato.com/mumbai/red-pepper-kitchen-oshiwara/info,525,Quick Bites,12noon to 1230AM(Mon-Tue),,,,
King Of Frankie With Paratha,300,North Indian,,,,,,,,,,
Momo Gallery,250,Momos,,,,,,,,,,
On Toes,900,Italian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
King Of Frankie With Paratha,300,North Indian,,,,,,,,,,
Red Pepper Kitchen,400,Chinese,Mumbai,Oshiwara-- Andheri West,https://www.zomato.com/mumbai/red-pepper-kitchen-oshiwara/info,526,Quick Bites,12noon to 1230AM(Mon-Tue),,,,
Sunny Da Dhaba,750,Chinese,,,,,,,,,,
Momo Gallery,250,Momos,,,,,,,,,,
Kababish Grill & Kitchen,700,Chinese,,,,,,,,,,
Foodies Planet,400,North Indian,,,,,,,,,,
On Toes,900,Italian,,,,,,,,,,
Saarang Restaurant & Bar,400,North Indian,,,,,,,,,,
Ramji Garden Restaurant,450,North Indian,,,,,,,,,,
Swad,400,Chinese,,,,,,,,,,
Food Point,400,North Indian,,,,,,,,,,
Tier Nom Patisserie,800,Bakery,,,,,,,,,,
MH03 The Coffee Hub,500,Coffee,,,,,,,,,,
Shashikant Restaurant,500,North Indian,,,,,,,,,,
New Chinese Point,500,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Atithi,1200,North Indian,,,,,,,,,,
Champs Chinese & Tandoor Corner,450,Chinese,,,,,,,,,,
Gupta Sandwich & Juice,300,Fast Food,Mumbai,CBD-Belapur,https://www.zomato.com/mumbai/gupta-sandwich-juice-cbd-belapur-navi-mumbai/info,527,Quick Bites,8am to 10pm(Mon-Sun),Good,3.5,35,
Sheek Chilly,500,North Indian,,,,,,,,,,
Cafe Bharat,400,North Indian,,,,,,,,,,
Akarshan,500,North Indian,,,,,,,,,,
Ganesh,500,Chinese,,,,,,,,,,
Shraddha Saburi,300,Chinese,,,,,,,,,,
Shiv Mahal,450,Chinese,,,,,,,,,,
Janta,450,North Indian,,,,,,,,,,
Sadhana Pure Veg,500,Chinese,,,,,,,,,,
Hotel Priyanka,400,South Indian,,,,,,,,,,
Divya Sagar,500,Chinese,,,,,,,,,,
Sai Sagar Fast Food,400,Fast Food,,,,,,,,,,
Ashraya Restaurant,500,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Ankshita Veg,600,South Indian,,,,,,,,,,
Egg Factory,400,Fast Food,Mumbai,Kandivali West,https://www.zomato.com/mumbai/egg-factory-1-kandivali-west/info,528,Quick Bites,12noon to 12midnight(Mon-Sun),Average,3.4,109,
Let's Meet Lounge & Bar,600,Chinese,,,,,,,,,,
Indo Crunch,250,Fast Food,Mumbai,Kalwa,https://www.zomato.com/mumbai/indo-crunch-2-kalwa/info,528,Quick Bites,11am to 1130pm(Mon-Sun),Average,3.1,95,
Greenhouse Cafe,300,Cafe,,,,,,,,,,
Hotel Hrishikesh,400,North Indian,,,,,,,,,,
Potoba,300,Chinese,,,,,,,,,,
The Sizzling Table,1400,Mughlai,,,,,,,,,,
Hariprasad Pure Veg. Corner,550,North Indian,,,,,,,,,,
Shivam Chinese,350,Chinese,Mumbai,Mira Road,https://www.zomato.com/mumbai/shivam-chinese-mira-road/info,528,Quick Bites,1130am to 4pm,,,,
Mid Land,950,North Indian,,,,,,,,,,
Metro Fine Dining,500,North Indian,,,,,,,,,,
Flax At DHI,700,Healthy Food,,,,,,,,,,
Vadilal Ice Cream,300,Ice Cream,Mumbai,Vile Parle West,https://www.zomato.com/mumbai/vadilal-ice-cream-vile-parle-west/info,528,Dessert Parlor,11am to 7pm(Mon-Sat),,,,
Cafe Churchill,400,Mughlai,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Shiv Palace Rest & Bar,800,North Indian,,,,,,,,,,
Mr. Chef,500,Chinese,,,,,,,,,,
Kolhapuri Thecha - Family Restaurant,900,Maharashtrian,,,,,,,,,,
Shree Sagar,250,South Indian,,,,,,,,,,
Red Chillies,500,Chinese,,,,,,,,,,
Ice Cream Desserrts,400,Desserts,Mumbai,Santacruz West,https://www.zomato.com/mumbai/ice-cream-desserrts-santacruz-west/info,529,Dessert Parlor,24,Good,3.6,110,
Gupta Dolly Kulfi & Icecream,200,Ice Cream,Mumbai,Byculla,https://www.zomato.com/mumbai/gupta-dolly-kulfi-icecream-byculla/info,529,Dessert Parlor,10am to 12midnight(Mon-Sun),Good,3.8,61,
Hotel Savera,900,Chinese,,,,,,,,,,
Mumbai Open Bar,900,North Indian,,,,,,,,,,
Upvan Food Court,250,Fast Food,Mumbai,Upvan-- Thane West,https://www.zomato.com/mumbai/upvan-food-court-upvan-thane-west/info,529,Quick Bites,10am to 10pm(Mon-Sun),Not rated,-,-,
Baker's House,300,Bakery,Mumbai,Bhandup,https://www.zomato.com/mumbai/bakers-house-1-bhandup/info,529,Bakery,1030am to 11pm(Mon-Sun),Not rated,-,-,
Jain Dugdhalaya,200,Mithai,Mumbai,Borivali West,https://www.zomato.com/mumbai/jain-dugdhalaya-borivali-west/info,529,Sweet Shop,7am to 10pm(Mon-Sun),Not rated,-,-,
Vishwa cha Dhaba,250,Chinese,,,,,,,,,,
Galaxy Of Stars,500,Chinese,Mumbai,Malad West,https://www.zomato.com/mumbai/galaxy-of-stars-1-malad-west/info,529,Casual Dining,1230pm to 12midnight(Mon-Sun),Not rated,-,-,
The Bachelor Tadka,500,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Waffle House,300,Desserts,,,,,,,,,,
Quesso Xpress,600,Italian,,,,,,,,,,
Sahibaan,800,Chinese,,,,,,,,,,
Rockville Bar & Diner,1600,North Indian,,,,,,,,,,
Liv Kitchen Cafeteria,400,Fast Food,,,,,,,,,,
The Social Townhouse,1000,Continental,,,,,,,,,,
Dragon Food Court,650,Chinese,,,,,,,,,,
One Too Many - Regenza By Tunga,1500,North Indian,,,,,,,,,,
Monster Pizza,600,Italian,,,,,,,,,,
Thakur Fast Food Corner,300,Fast Food,Mumbai,Goregaon West,https://www.zomato.com/mumbai/thakur-fast-food-corner-goregaon-west/info,53,Quick Bites,630pm to 1230AM(Mon-Sun),Very Good,4,126,
Chaitanya,700,Malwani,,,,,,,,,,
Hotel Milan Pure Veg,400,North Indian,,,,,,,,,,
Satkar Restaurant,800,North Indian,,,,,,,,,,
Boyfriend Served Hot!,700,Chinese,,,,,,,,,,
Arabian Delights,400,Fast Food,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Ayesha Pizza Corner,300,Pizza,,,,,,,,,,
King Pure Veg,400,Chinese,,,,,,,,,,
Cake4u,300,Bakery,Mumbai,Malad East,https://www.zomato.com/mumbai/cake4u-malad-east/info,530,Bakery,10am to 11pm(Mon-Sun),None,NEW,NEW,
Mumbai Restaurant,450,Chinese,,,,,,,,,,
The Dough Story,300,Desserts,Mumbai,Vile Parle West,https://www.zomato.com/mumbai/the-dough-story-vile-parle-west/info,530,Dessert Parlor,1030am to 12midnight(Mon-Sun),Good,3.9,177,
KGN Food,200,Fast Food,Mumbai,Grant Road,https://www.zomato.com/mumbai/kgn-food-grant-road/info,530,Quick Bites,5pm to 1130pm(Mon-Sun),None,NEW,NEW,
Vaibhav Chinese Centre,300,Chinese,Mumbai,Panch Pakhadi-- Thane West,https://www.zomato.com/mumbai/vaibhav-chinese-centre-panch-pakhadi-thane-west/info,530,Casual Dining,12noon to 12midnight(Mon-Sun),Good,3.5,98,
Sai Dhaba Family Restaurant,500,Chinese,,,,,,,,,,
Ratan Tata Institute,300,Parsi,Mumbai,Grant Road,https://www.zomato.com/mumbai/ratan-tata-institute-grant-road/info,530,none,9am to 7pm(Mon-Sun),Good,3.7,35,
Cup Shup,350,Cafe,,,,,,,,,,
Masalasam,300,South Indian,Mumbai,Chembur,https://www.zomato.com/mumbai/masalasam-chembur/info,530,none,Closed(Mon),,,,
Sea- 5,900,Chinese,,,,,,,,,,
Hotel Grant House,600,Malwani,,,,,,,,,,
Cafe XO The Lounge Bar,650,Continental,,,,,,,,,,
Roshini Fast Food & Dosa Corner,250,South Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Hotel Park Inn,800,North Indian,,,,,,,,,,
Harsh Chocolates,200,Desserts,Mumbai,Azad Nagar,https://www.zomato.com/mumbai/harsh-chocolates-azad-nagar/info,531,none,9am to 9pm(Mon-Sun),Very Good,4.4,135,
Hind Chinese,500,Chinese,,,,,,,,,,
Centre Point Nx Kitchen,500,Chinese,,,,,,,,,,
The Red Charcoal,600,North Indian,,,,,,,,,,
China Ming,1200,Chinese,Mumbai,The Hub Mall-- Goregaon East,https://www.zomato.com/mumbai/china-ming-goregaon-east/info,531,Casual Dining,12noon to 330pm,,,,
Classic Chinese,650,Chinese,Mumbai,Near Andheri West Station,https://www.zomato.com/mumbai/classic-chinese-near-andheri-west-station/info,531,Casual Dining,11am to 3pm,,,,
Sujata Annex,600,Chinese,,,,,,,,,,
Hotel Varishtta,650,Chinese,,,,,,,,,,
Hotel Purva Pangat,700,North Indian,,,,,,,,,,
Live2Eat Desserts,300,Bakery,,,,,,,,,,
Mudras,300,Fast Food,,,,,,,,,,
Casadella Bake Foods,500,Bakery,,,,,,,,,,
Raga Restaurant,700,North Indian,,,,,,,,,,
Daji Chav Maharashtrachi,500,Maharashtrian,Mumbai,Kandivali West,https://www.zomato.com/mumbai/daji-chav-maharashtrachi-1-kandivali-west/info,531,Casual Dining,Closed(Mon),,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Lavash Bakery And Patisserie,200,Bakery,,,,,,,,,,
Sai Satkar,350,North Indian,,,,,,,,,,
Sadhguru Fast Foods,500,Chinese,,,,,,,,,,
The Bombay Diet,400,Konkan,,,,,,,,,,
Sarang Malavni Katta,500,Malwani,,,,,,,,,,
Arrbi Shawarma,250,Lebanese,,,,,,,,,,
Fusion Express,750,North Indian,,,,,,,,,,
New Ideal,600,North Indian,,,,,,,,,,
Papabubble,200,Desserts,Mumbai,Palladium Mall-- Lower Parel,https://www.zomato.com/mumbai/papabubble-lower-parel/info,532,Dessert Parlor,11am to 10pm(Mon-Sun),Good,3.8,65,
Anugrah,400,Maharashtrian,,,,,,,,,,
